"","ID_ENTIDAD","year","m_total_egresos","m_poblacion","m_legislativo","m_pres_poder_leg","m_ase_budget","m_por_efs","ase_budget_leg_perc","ase_budget_sta_perc","ase_budget_pc","ase_growth","ase_pct_change","ase_growth_pc"
"114",11,2012,56297359136.9985,5633294.00000003,394664577.000007,414480318.906039,85803546.8673697,0.290404347683406,0.217408786771781,0.00152411317658025,15.2315052023504,0.0223568230402381,2.2356823040238,0.00902477351874535
"115",11,2013,66246880584.003,5706754.99999986,388440012.999988,459534311.362313,160160151.259566,0.3486540755139,0.41231630599181,0.00241762555229266,28.0650126489695,0.866591266991941,86.659126699194,0.842563310462497
"116",11,2014,75143014086.0012,5780215.99999986,455596911.999998,512242859.549886,68035720.0574391,0.125603014187123,0.149333145737913,0.000905416436710567,11.7704459586702,-0.575201949284027,-57.5201949284027,-0.580600724970549
"117",11,2015,81366855208.9997,5853676.99999971,645997440.999987,614880970.091488,118863552.047938,0.22688756673353,0.184000035455157,0.00146083502603884,20.3057927603358,0.747075682414878,74.7075682414878,0.725150672424471
"118",11,2016,86056553915.0028,5864016.42899991,701104546.000003,635653060.000018,185002278,0.29104285,0.26387259796772,0.00214977557877491,31.5487311879089,0.556425622594449,55.6425622594449,0.553681334202054
"119",11,2017,88710899469.0037,5908845.00899988,668592142.000024,670901264.399985,188650081.000009,0.281189038,0.282160182791981,0.0021265716177968,31.9267269174724,0.0197176112610307,1.97176112610307,0.0119813290528901
"120",11,2018,93292035573.0012,5952086.50899973,711051639.99998,704446818.999977,194407374.999998,0.275971684,0.273408236566339,0.00208385821797053,32.6620546771369,0.0305183754465964,3.05183754465965,0.0230317301728182
"121",11,2019,88101221605.999,6173718.00000021,720430949.999984,892331924.999977,194407374.999998,0.217864417,0.269848727348543,0.00220663654210625,31.4895132884254,0,0,-0.035899192512595
"122",12,2009,36125526779.9994,3334054.80000016,385627190.000007,380142785.314061,66372835.47483,0.264940000904087,0.172116586164033,0.00183728353302731,19.9075418540892,NA,NA,NA
"123",12,2010,39798484300.0017,3388767.99999997,400897870.00001,384392043.743343,83154005.2804825,0.259708446431587,0.207419424005621,0.00208937618462216,24.5381227869489,0.252831895542813,25.2831895542813,0.23260435501275
"124",12,2011,43811817199.9982,3417664.60000009,500357967.999979,489981938.190356,66730509.6093542,0.191214843850914,0.13336553802888,0.00152311668116238,19.5251779853858,-0.197506970538955,-19.7506970538955,-0.204292106820386
"125",12,2012,48498804221.9996,3446561.19999994,614122836.000013,520920753.414155,80944549.5065118,0.239353247062517,0.131805145097243,0.00166900093321877,23.4855976172752,0.213006613921694,21.3006613921694,0.202836544427596
"126",12,2013,50640186999.9985,3475457.79999986,580016268.999975,489841412.723976,85076665.3860109,0.176007677515959,0.146679791469806,0.00168002273344712,24.4792687127475,0.0510487229182333,5.10487229182333,0.042309806702189
"127",12,2014,57354715489.9983,3504354.40000011,740830061.999969,577359199.871111,111108172.717135,0.263577896656138,0.149977948272218,0.00193721077278312,31.70574663257,0.305977052732544,30.5977052732544,0.295208080135961
"128",12,2015,55580399481.9982,3533251,630082977.99999,549826368.453879,81070176.2141502,0.219728222983473,0.128665872662491,0.00145861089466274,22.9449241545959,-0.270349118056845,-27.0349118056845,-0.27631654852671
